UTC,lat,lon,species,calltype,end,site,siteGroup,gpsUncertainty
2021-08-23 20:41:43.72003,41.2451923545739,-124.505794538424,Mn,Social,2021-08-23 20:41:53.67051,ADRIFT_001,NA,2.30769134852248
2021-08-23 21:09:19.65875,41.247864868598,-124.50388919709,Mn,unidentified,2021-08-23 21:09:38.07458,ADRIFT_001,NA,112.6329900402
2021-08-23 21:16:39.78215,41.2486007362932,-124.503423458042,Mn,unidentified,2021-08-23 21:16:42.8267,ADRIFT_001,NA,22.0634842946401
2021-08-23 21:25:04.445,41.2493621527124,-124.502919502502,Bm,A,NA,ADRIFT_001,NA,72.465990116106
2021-08-23 21:25:05.381,41.2493635237071,-124.502918582863,Bm,A,NA,ADRIFT_001,NA,72.6366504984102
2021-08-23 21:25:50.253,41.2494292494214,-124.502874495244,Bm,B,NA,ADRIFT_001,NA,80.818136651056
2021-08-23 21:26:29.34103,41.249486503136,-124.502836090489,Mn,Social,2021-08-23 21:26:30.82618,ADRIFT_001,NA,87.9450335283019
2021-08-23 21:26:42.26181,41.2495054286911,-124.502823395569,Mn,Social,2021-08-23 21:26:45.7519,ADRIFT_001,NA,90.3008713096788
2021-08-23 21:28:51.90038,41.2496953152038,-124.502696023135,Mn,unidentified,2021-08-23 21:29:00.43997,ADRIFT_001,NA,113.937783445608
2021-08-23 21:37:21.72121,41.2504420690418,-124.502195114182,Mn,unidentified,2021-08-23 21:37:26.6222,ADRIFT_001,NA,95.5910464847822
2021-08-23 21:41:06.82494,41.2507717869826,-124.501973945357,Mn,unidentified,2021-08-23 21:41:15.29028,ADRIFT_001,NA,54.5481595002159
2021-08-23 21:48:14.10156,41.2513072923241,-124.501574599982,Mn,unidentified,2021-08-23 21:48:18.48275,ADRIFT_001,NA,13.9568165794123
2021-08-23 21:51:16.448,41.2514457832911,-124.501424568101,Mn,Social,2021-08-23 21:51:56.24994,ADRIFT_001,NA,0.604896287889639
2021-08-23 21:52:12.12615,41.2515121007301,-124.501365139714,Mn,unidentified,2021-08-23 21:53:06.25977,ADRIFT_001,NA,8.28907275178785
2021-08-23 21:53:25.25479,41.2516026989899,-124.50128510448,Mn,unidentified,2021-08-23 21:53:33.20033,ADRIFT_001,NA,20.3819306406599
2021-08-23 21:54:12.85376,41.2516616688249,-124.501233010052,Mn,Social,2021-08-23 21:54:26.73988,ADRIFT_001,NA,28.2530927586853
2021-08-23 21:55:57.37839,41.2517911632277,-124.501118613651,Mn,unidentified,2021-08-23 21:56:05.76948,ADRIFT_001,NA,45.5377095312768
2021-08-23 21:57:24.02195,41.2518985049714,-124.501023787088,Mn,Song,2021-08-23 21:58:28.40308,ADRIFT_001,NA,59.865432266975
2021-08-23 21:58:56.16047,41.2520126543601,-124.500922946597,Mn,unidentified,2021-08-23 21:59:08.70997,ADRIFT_001,NA,75.1018156798578
2021-08-23 22:00:45.15541,41.2521476869802,-124.50080365769,Mn,unidentified,2021-08-23 22:00:47.97719,ADRIFT_001,NA,93.1256318918368
2021-08-23 22:04:25.9523,41.252421229794,-124.50056200776,Mn,unidentified,2021-08-23 22:04:36.86813,ADRIFT_001,NA,129.637408015829
2021-08-23 22:12:48.36276,41.2530436605305,-124.500012147424,Mn,unidentified,2021-08-23 22:13:17.91719,ADRIFT_001,NA,84.9365022391949
2021-08-23 22:13:46.86269,41.2531161354437,-124.4999481225,Mn,unidentified,2021-08-23 22:13:49.23893,ADRIFT_001,NA,75.2627764161798
2021-08-23 22:14:11.07059,41.2531461263421,-124.499921628299,Mn,unidentified,2021-08-23 22:14:33.71909,ADRIFT_001,NA,71.2596855859439
2021-08-23 22:22:19.2979,41.2537338818604,-124.499404922365,Mn,Social,2021-08-23 22:22:25.9068,ADRIFT_001,NA,7.07689691880167
2021-08-23 22:24:09.25818,41.2538372864261,-124.49931841397,Mn,Social,2021-08-23 22:24:21.80759,ADRIFT_001,NA,20.658150478364
2021-08-23 22:24:28.62449,41.2538554981375,-124.499303178029,Mn,Social,2021-08-23 22:24:32.56013,ADRIFT_001,NA,23.0500932849045
2021-08-23 22:24:51.19873,41.2538767265254,-124.499285418332,Mn,Social,2021-08-23 22:24:55.06011,ADRIFT_001,NA,25.8382489076276
2021-08-23 22:29:01.1045,41.2541117331808,-124.499088811457,Mn,unidentified,2021-08-23 22:29:09.05003,ADRIFT_001,NA,56.7042183432361
2021-08-23 22:35:10.38638,41.2544589988699,-124.498798288527,Mn,unidentified,2021-08-23 22:35:49.22297,ADRIFT_001,NA,98.6367627192219
2021-08-23 22:36:01.17841,41.2545067627335,-124.498758329216,Mn,unidentified,2021-08-23 22:37:42.52484,ADRIFT_001,NA,92.3634301194578
2021-08-23 22:39:35.66333,41.254708460292,-124.498589588775,Mn,unidentified,2021-08-23 22:39:38.93066,ADRIFT_001,NA,65.8723737479836
2021-08-23 22:45:42.28656,41.2550532258371,-124.49830115747,Mn,Social,2021-08-23 22:45:46.59348,ADRIFT_001,NA,20.5907499928091
2021-08-23 22:54:33.8653,41.2553358020247,-124.498064166517,Mn,unidentified,2021-08-23 22:54:39.6574,ADRIFT_001,NA,14.7342280723811
2021-08-23 22:55:26.4247,41.2553909646026,-124.498039684249,Mn,unidentified,2021-08-23 22:56:17.9593,ADRIFT_001,NA,21.1949977173939
2021-08-23 22:57:02.4246,41.2554917192145,-124.497994967315,Mn,unidentified,2021-08-23 22:58:05.9147,ADRIFT_001,NA,32.9956113296739
2021-08-23 22:58:09.1671,41.2555617673573,-124.497963878532,Mn,unidentified,2021-08-23 22:58:15.8503,ADRIFT_001,NA,41.1998111585773
2021-08-23 22:58:41.3206,41.2555955133656,-124.497948901371,Mn,unidentified,2021-08-23 22:59:36.0334,ADRIFT_001,NA,45.1522211011726
2021-08-23 23:00:00,41.2556780896226,-124.497912252358,Bp,20Hz,NA,ADRIFT_001,NA,54.8237410611991
2021-08-23 23:14:22.2802,41.2565830770967,-124.497510600614,Mn,Social,2021-08-23 23:14:37.8,ADRIFT_001,NA,47.6596647872673
2021-08-23 23:15:30.8197,41.2566550112417,-124.497478674786,Mn,unidentified,2021-08-23 23:15:37.7999,ADRIFT_001,NA,39.234584740247
2021-08-23 23:28:26.51,41.2573856100315,-124.49719093708,Bm,B,NA,ADRIFT_001,NA,45.455471148642
2021-08-23 23:37:39.3285,41.2578646806854,-124.497022536486,Mn,unidentified,2021-08-23 23:37:41.9275,ADRIFT_001,NA,89.0838715403335
2021-08-23 23:44:24.5509,41.2582158450551,-124.49689909689,Mn,unidentified,2021-08-23 23:44:27.0757,ADRIFT_001,NA,48.7352221725267
2021-08-24,41.2590597908367,-124.496459033865,Bp,20Hz,NA,ADRIFT_001,NA,52.6133803740895
2021-08-24 00:07:46.0547,41.25949845786,-124.496154984235,Mn,unidentified,2021-08-24 00:08:17.6141,ADRIFT_001,NA,107.592483868008
2021-08-24 00:15:08.527,41.2599149283017,-124.495866319537,Bm,B,NA,ADRIFT_001,NA,77.0880613481811
2021-08-24 00:25:47.9249,41.2605167520225,-124.495449182461,Mn,unidentified,2021-08-24 00:26:45.4,ADRIFT_001,NA,1.66039169500422
2021-08-24 00:32:30.9938,41.2608568035686,-124.495313180705,Mn,unidentified,2021-08-24 00:33:13.9146,ADRIFT_001,NA,37.818491991259
2021-08-24 00:33:54.5185,41.26092697479,-124.495285950081,Mn,unidentified,2021-08-24 00:34:45.6818,ADRIFT_001,NA,45.9388721877427
2021-08-24 00:38:21.5035,41.2611512756677,-124.49519890795,Mn,unidentified,2021-08-24 00:39:16.6024,ADRIFT_001,NA,71.8954978128032
2021-08-24 00:41:29.4191,41.2613091483348,-124.49513764393,Mn,unidentified,2021-08-24 00:41:47.0181,ADRIFT_001,NA,64.9030377829153
2021-08-24 00:43:23.5972,41.2614050722557,-124.495100419722,Mn,unidentified,2021-08-24 00:44:06.9635,ADRIFT_001,NA,53.8024995121579
2021-08-24 00:51:13.3492,41.2617997228389,-124.494947271734,Mn,unidentified,2021-08-24 00:51:29.463,ADRIFT_001,NA,8.13263177977133
2021-08-24 01:12:23.1562,41.2661009800958,-124.493903728943,Mn,Social,2021-08-24 01:12:23.9832,ADRIFT_001,NA,117.614175633218
2021-08-24 01:12:38.245,41.2660739950884,-124.493903823961,Bm,B,NA,ADRIFT_001,NA,120.611115630307
2021-08-24 01:12:41.337,41.2660684653151,-124.493903843432,Bm,A,NA,ADRIFT_001,NA,121.225249193475
2021-08-24 01:19:01.7499,41.2653881299016,-124.493906238979,Mn,Social,2021-08-24 01:19:02.6426,ADRIFT_001,NA,118.625890297983
2021-08-24 01:19:04.9529,41.2653824016147,-124.493906259149,Mn,Social,2021-08-24 01:19:05.7012,ADRIFT_001,NA,117.989710008316
2021-08-24 01:19:07.9721,41.2653770020377,-124.493906278162,Mn,Social,2021-08-24 01:19:09.1536,ADRIFT_001,NA,117.390036050206
2021-08-24 01:31:16.4859,41.2644754188434,-124.493839674731,Mn,unidentified,2021-08-24 01:31:17.3129,ADRIFT_001,NA,18.2389538047199
2021-08-24 01:34:01.5189,41.2646619778869,-124.493755258875,Mn,Social,2021-08-24 01:34:07.321,ADRIFT_001,NA,40.132315417372
2021-08-24 01:36:13.5767,41.2648112606174,-124.493687710128,Mn,unidentified,2021-08-24 01:36:18.354,ADRIFT_001,NA,57.6511660304924
2021-08-24 01:36:47.3587,41.2648494489653,-124.493670430332,Mn,Social,2021-08-24 01:36:53.1508,ADRIFT_001,NA,62.1327016356505
2021-08-24 01:37:00.7448,41.2648645810784,-124.493663583222,Mn,Social,2021-08-24 01:37:04.8537,ADRIFT_001,NA,63.9085077330163
2021-08-24 01:38:27.5616,41.2649627218087,-124.493619175652,Mn,Social,2021-08-24 01:38:37.1407,ADRIFT_001,NA,75.4256627979968
2021-08-24 01:39:00.7001,41.2650001827217,-124.493602225013,Mn,Social,2021-08-24 01:39:01.6407,ADRIFT_001,NA,79.8218304319479
2021-08-24 01:39:02.0119,41.265001665626,-124.493601554015,Mn,unidentified,2021-08-24 01:39:04.4129,ADRIFT_001,NA,79.9958543798606
2021-08-24 01:39:16.2645,41.2650177772608,-124.493594263683,Mn,Social,2021-08-24 01:39:17.3783,ADRIFT_001,NA,81.8866103311543
2021-08-24 01:39:34.0862,41.2650379235304,-124.493585147724,Mn,Social,2021-08-24 01:39:37.106,ADRIFT_001,NA,84.2508445587807
2021-08-24 01:39:41.2595,41.2650460324783,-124.493581478517,Mn,Social,2021-08-24 01:39:43.314,ADRIFT_001,NA,85.2024575392147
2021-08-24 01:46:16.9151,41.2654932953305,-124.493379097136,Mn,Social,2021-08-24 01:46:27.0141,ADRIFT_001,NA,137.690277574945
2021-08-24 01:46:29.3408,41.265507341774,-124.493372741279,Mn,Social,2021-08-24 01:46:41.024,ADRIFT_001,NA,139.338675036669
2021-08-24 01:46:54.0389,41.2655352613651,-124.49336010798,Mn,Social,2021-08-24 01:46:55.6973,ADRIFT_001,NA,142.615133024867
2021-08-24 01:47:25.3704,41.2655706795826,-124.493344081637,Mn,Social,2021-08-24 01:47:28.3407,ADRIFT_001,NA,146.771579861293
2021-08-24 01:47:32.4001,41.2655786262,-124.493340485882,Mn,Social,2021-08-24 01:47:34.1328,ADRIFT_001,NA,147.704142091812
2021-08-24 01:47:37.816,41.2655847485217,-124.493337715601,Mn,Social,2021-08-24 01:47:39.3012,ADRIFT_001,NA,148.422617089172
2021-08-24 01:48:31.4447,41.2656453722696,-124.493310284041,Mn,unidentified,2021-08-24 01:48:39.0685,ADRIFT_001,NA,155.537016982833
2021-08-24 01:57:16.8697,41.2662393309652,-124.49304152445,Mn,unidentified,2021-08-24 01:57:21.1271,ADRIFT_001,NA,225.240026831413
2021-08-24 01:57:24.0479,41.2662474454521,-124.493037852737,Mn,unidentified,2021-08-24 01:57:25.632,ADRIFT_001,NA,226.192288199955
2021-08-24 01:57:32.2113,41.2662566736434,-124.493033677084,Mn,unidentified,2021-08-24 01:57:33.3499,ADRIFT_001,NA,227.275246363619
2021-08-24 01:57:36.4192,41.2662614303999,-124.493031524706,Mn,unidentified,2021-08-24 01:57:37.0133,ADRIFT_001,NA,227.833467166634
2021-08-24 02:03:44.2011,41.2666771838523,-124.492843400972,Mn,Social,2021-08-24 02:03:46.7011,ADRIFT_001,NA,242.077657062186
2021-08-24 02:04:14.2159,41.266711113626,-124.492828048133,Mn,Social,2021-08-24 02:04:16.7407,ADRIFT_001,NA,238.095890628629
2021-08-24 02:05:48.8297,41.2668180683565,-124.492779652327,Mn,unidentified,2021-08-24 02:05:50.6119,ADRIFT_001,NA,225.544415446106
2021-08-24 02:06:13.6515,41.2668461277826,-124.492766955754,Mn,unidentified,2021-08-24 02:06:15.2109,ADRIFT_001,NA,222.251553556759
2021-08-24 02:07:23.8346,41.2669254652,-124.492731056471,Mn,unidentified,2021-08-24 02:07:25.0227,ADRIFT_001,NA,212.941058854466
2021-08-24 02:10:18.9532,41.2671234253566,-124.492641481739,Mn,unidentified,2021-08-24 02:10:23.7552,ADRIFT_001,NA,189.70981836302
2021-08-24 02:12:18.183,41.2672582068697,-124.492580494629,Bm,A,NA,ADRIFT_001,NA,173.892792112092
2021-08-24 02:13:06.281,41.2673125785216,-124.492555892072,Bm,B,NA,ADRIFT_001,NA,167.512111927407
2021-08-24 02:13:17.4085,41.2673251574347,-124.492550200256,Mn,unidentified,2021-08-24 02:13:18.8936,ADRIFT_001,NA,166.035937949725
2021-08-24 02:14:48.5322,41.2674281668349,-124.492503589667,Mn,unidentified,2021-08-24 02:14:49.2005,ADRIFT_001,NA,153.947470362156
2021-08-24 02:16:25.3687,41.2675376341826,-124.492454056931,Mn,unidentified,2021-08-24 02:16:30.4925,ADRIFT_001,NA,141.101144873423
2021-08-24 02:16:53.1361,41.2675690234175,-124.492439853657,Mn,unidentified,2021-08-24 02:16:54.5964,ADRIFT_001,NA,137.417523274948
2021-08-24 02:22:00.6556,41.2679166541566,-124.49228255468,Mn,unidentified,2021-08-24 02:22:03.5516,ADRIFT_001,NA,96.6220162148071
2021-08-24 02:22:06.5714,41.2679233415825,-124.492279528696,Mn,unidentified,2021-08-24 02:22:08.9724,ADRIFT_001,NA,95.8372269799104
2021-08-24 02:22:14.6606,41.2679324858956,-124.492275390997,Mn,unidentified,2021-08-24 02:22:16.4922,ADRIFT_001,NA,94.7641147744432
2021-08-24 02:26:26.7693,41.2682174783391,-124.492146435141,Mn,Social,2021-08-24 02:26:38.5267,ADRIFT_001,NA,61.3194150265632
2021-08-24 02:27:55.3929,41.2683176615391,-124.492101103376,Mn,Social,2021-08-24 02:27:56.3583,ADRIFT_001,NA,49.5626257037978
2021-08-24 02:29:25.3484,41.2684193503653,-124.492055090332,Mn,Song,2021-08-24 02:29:49.4572,ADRIFT_001,NA,37.6291485038659
2021-08-24 02:31:37.1848,41.2685683828173,-124.491987654834,Mn,unidentified,2021-08-24 02:31:38.5957,ADRIFT_001,NA,20.139763356734
2021-08-24 02:32:29.3778,41.2686273836,-124.491960957647,Mn,unidentified,2021-08-24 02:32:31.7046,ADRIFT_001,NA,13.215853533884
2021-08-24 02:33:01.6452,41.2686638597913,-124.491944452583,Mn,Social,2021-08-24 02:33:03.2294,ADRIFT_001,NA,8.93526892541394
2021-08-24 02:36:06.046,41.2688527822797,-124.49192306624,Mn,unidentified,2021-08-24 02:36:08.8678,ADRIFT_001,NA,12.5732586711542
2021-08-24 02:43:06.3378,41.2692577638026,-124.491969984831,Mn,unidentified,2021-08-24 02:43:23.8377,ADRIFT_001,NA,57.721641337273
2021-08-24 02:43:40.8377,41.2692910069494,-124.491973836171,Mn,unidentified,2021-08-24 02:44:06.4317,ADRIFT_001,NA,61.4276729573545
2021-08-24 02:44:47.9565,41.2693556807639,-124.491981328869,Mn,Social,2021-08-24 02:44:54.1446,ADRIFT_001,NA,68.6376763880681
2021-08-24 02:45:00.4317,41.2693677015206,-124.491982721518,Mn,Social,2021-08-24 02:45:07.2139,ADRIFT_001,NA,69.9777813107338
2021-08-24 02:45:29.4317,41.2693956451163,-124.491985958885,Mn,unidentified,2021-08-24 02:46:06.0653,ADRIFT_001,NA,73.0930053569817
2021-08-24 02:49:36.9659,41.2696341622068,-124.492013591963,Mn,unidentified,2021-08-24 02:49:38.8471,ADRIFT_001,NA,83.1479216314014
2021-08-24 02:56:17.5299,41.2700201345688,-124.492058308273,Mn,unidentified,2021-08-24 02:56:19.6586,ADRIFT_001,NA,40.1187272526716
2021-08-24 03:12:45.804,41.2710578096888,-124.491716301844,Bm,B,NA,ADRIFT_001,NA,52.0312139543241
2021-08-24 03:46:04.6559,41.2737824166492,-124.491508853278,Mn,unidentified,2021-08-24 03:46:32.9231,ADRIFT_001,NA,92.6395153706121
2021-08-24 03:47:26.8142,41.2739054963046,-124.491498333649,Mn,unidentified,2021-08-24 03:47:30.5766,ADRIFT_001,NA,106.337031205412
2021-08-24 03:51:54.6952,41.2743068033085,-124.491464033905,Mn,unidentified,2021-08-24 03:51:58.507,ADRIFT_001,NA,109.419819389911
2021-08-24 03:52:25.3783,41.2743527690281,-124.491460105211,Mn,Social,2021-08-24 03:52:29.9327,ADRIFT_001,NA,104.304301287534
2021-08-24 03:55:38.3583,41.2746418683879,-124.491435395864,Mn,unidentified,2021-08-24 03:55:41.6752,ADRIFT_001,NA,72.1304758856046
2021-08-24 03:56:40.1306,41.2747344081971,-124.491427486479,Mn,Social,2021-08-24 03:56:58.1999,ADRIFT_001,NA,61.8317338575314
2021-08-24 03:58:18.2296,41.2748813682867,-124.491414925787,Mn,unidentified,2021-08-24 03:58:49.3186,ADRIFT_001,NA,45.4765664568682
2021-08-24 04:04:25.1005,41.2752970752256,-124.491372924774,Mn,unidentified,2021-08-24 04:04:28.6648,ADRIFT_001,NA,0.984294235328084
2021-08-24 04:08:16.734,41.2753144912782,-124.491355508722,Mn,Social,2021-08-24 04:09:05.0013,ADRIFT_001,NA,0.766364601428043
2021-08-24 04:10:14.1646,41.2754110132363,-124.491345119934,Mn,unidentified,2021-08-24 04:10:16.7388,ADRIFT_001,NA,10.1161265534167
2021-08-24 04:13:02.954,41.2757588499558,-124.491326469171,Bm,B,NA,ADRIFT_001,NA,48.7781996184866
2021-08-24 04:14:26.095,41.2759301847238,-124.49131728232,Bm,A,NA,ADRIFT_001,NA,67.8220705041632
2021-08-24 04:18:21.8473,41.2764160168117,-124.491291232343,Mn,unidentified,2021-08-24 04:18:32.7879,ADRIFT_001,NA,121.822342100337
2021-08-24 04:19:31.0948,41.2765587202232,-124.491283580685,Mn,unidentified,2021-08-24 04:19:34.6592,ADRIFT_001,NA,137.683837317047
2021-08-24 04:22:47.6888,41.2769638559251,-124.491261857591,Mn,Social,2021-08-24 04:23:23.4313,ADRIFT_001,NA,182.714703737585
2021-08-24 04:25:29.8866,41.2772981088498,-124.491243935182,Mn,unidentified,2021-08-24 04:26:14.144,ADRIFT_001,NA,194.722885738543
2021-08-24 04:26:19.5302,41.2774004130641,-124.491238449702,Mn,unidentified,2021-08-24 04:27:04.4806,ADRIFT_001,NA,183.351762944059
2021-08-24 04:27:10.1638,41.2775047574442,-124.491232854829,Mn,unidentified,2021-08-24 04:28:02.4409,ADRIFT_001,NA,171.753875362363
2021-08-24 04:28:11.9855,41.2776321579643,-124.491226023702,Mn,unidentified,2021-08-24 04:28:49.0646,ADRIFT_001,NA,157.593295422834
2021-08-24 04:28:58.9558,41.2777289531128,-124.491220833613,Mn,unidentified,2021-08-24 04:29:39.3518,ADRIFT_001,NA,146.834505267084
2021-08-24 04:31:29.1338,41.2780384359525,-124.491204239359,Mn,unidentified,2021-08-24 04:31:32.1536,ADRIFT_001,NA,112.435456547823
2021-08-24 04:31:45.4605,41.2780720815829,-124.491202435304,Mn,Social,2021-08-24 04:31:48.0843,ADRIFT_001,NA,108.695741259956
2021-08-24 04:32:56.4407,41.2782183556968,-124.491194592188,Mn,unidentified,2021-08-24 04:32:58.817,ADRIFT_001,NA,92.4373581739063
2021-08-24 04:33:15.8466,41.2782583468609,-124.49119244789,Mn,unidentified,2021-08-24 04:33:19.0149,ADRIFT_001,NA,87.9923360325721
2021-08-24 04:33:29.0545,41.278285565351,-124.491190988453,Mn,unidentified,2021-08-24 04:33:31.1832,ADRIFT_001,NA,84.9669979436594
2021-08-24 04:34:36.1733,41.278423881994,-124.491183572011,Mn,Social,2021-08-24 04:35:14.5891,ADRIFT_001,NA,69.5930881082165
2021-08-24 04:35:15.1238,41.2785041501515,-124.491179268088,Mn,unidentified,2021-08-24 04:35:18.7376,ADRIFT_001,NA,60.6712735702872
2021-08-24 04:36:04.0841,41.2786050462392,-124.49117385811,Mn,Social,2021-08-24 04:36:10.8167,ADRIFT_001,NA,49.4566621594745
2021-08-24 04:40:37.0938,41.2791581273644,-124.491145534563,Mn,Social,2021-08-24 04:41:31.2521,ADRIFT_001,NA,12.0143761772404
2021-08-24 04:41:33.2719,41.2792645205256,-124.491141140745,Mn,unidentified,2021-08-24 04:41:59.361,ADRIFT_001,NA,23.8360597112639
2021-08-24 04:42:29.3016,41.2793706326391,-124.491136758534,Mn,Song,2021-08-24 04:43:07.4204,ADRIFT_001,NA,35.6265153400693
2021-08-24 04:44:23.9105,41.2795876852487,-124.491127794709,Mn,Song,2021-08-24 04:44:57.8709,ADRIFT_001,NA,59.7439242210159
2021-08-24 05:05:02.6224,41.2819336256627,-124.491030912215,Mn,unidentified,2021-08-24 05:05:08.662,ADRIFT_001,NA,56.2648946298588
2021-08-24 05:06:24.1867,41.2820880965996,-124.491024532884,Mn,Social,2021-08-24 05:06:29.0382,ADRIFT_001,NA,39.1011284039484
2021-08-24 05:13:07.791,41.2829730711282,-124.490906527728,Bm,A,NA,ADRIFT_001,NA,54.3453548006363
2021-08-24 05:13:10.196,41.2829823069731,-124.49090454944,Bm,B,NA,ADRIFT_001,NA,55.3843844824038
2021-08-24 05:15:41.7111,41.2835641655351,-124.49077991722,Mn,Social,2021-08-24 05:15:59.6813,ADRIFT_001,NA,120.843287741893
2021-08-24 05:16:14.8694,41.283691502287,-124.4907526421,Mn,unidentified,2021-08-24 05:16:58.0872,ADRIFT_001,NA,135.168630751312
2021-08-24 05:19:22.0673,41.2844103923576,-124.490598658175,Mn,unidentified,2021-08-24 05:19:43.8,ADRIFT_001,NA,216.043521420572
2021-08-24 05:25:04.6214,41.2857258918426,-124.490316882445,Mn,Social,2021-08-24 05:25:09.2254,ADRIFT_001,NA,364.036737272586
2021-08-24 05:29:34.6212,41.2867627633844,-124.490094787918,Mn,unidentified,2021-08-24 05:29:58.4826,ADRIFT_001,NA,422.687429054291
2021-08-24 05:35:14.8586,41.2880693661201,-124.489814917842,Mn,Social,2021-08-24 05:35:19.3635,ADRIFT_001,NA,275.695169699135
2021-08-24 05:38:11.9079,41.2887492828492,-124.48966928188,Mn,Social,2021-08-24 05:38:21.4624,ADRIFT_001,NA,199.204839659906
2021-08-24 05:40:58.0662,41.2893873752205,-124.48953260456,Mn,unidentified,2021-08-24 05:41:14.6999,ADRIFT_001,NA,127.419741634428
2021-08-24 05:41:22.3632,41.2894806822074,-124.489512618506,Mn,Social,2021-08-24 05:41:58.1057,ADRIFT_001,NA,116.922749408249
2021-08-24 05:49:47.0261,41.2904127890904,-124.489400274078,Mn,Social,2021-08-24 05:49:56.5311,ADRIFT_001,NA,15.0696832962215
2021-08-24 05:50:24.343,41.2903956936519,-124.489417857958,Mn,Social,2021-08-24 05:51:13.9469,ADRIFT_001,NA,17.4726377598657
2021-08-24 05:51:15.0756,41.2903724522775,-124.489441763372,Mn,Social,2021-08-24 05:51:57.6498,ADRIFT_001,NA,20.7394723955061
2021-08-24 05:53:20.2042,41.290315128966,-124.489500724492,Mn,unidentified,2021-08-24 05:53:34.7586,ADRIFT_001,NA,28.7969056344374
2021-08-24 05:56:06.5111,41.29023894125,-124.489579089,Mn,unidentified,2021-08-24 05:56:09.7784,ADRIFT_001,NA,39.505946143419
2021-08-24 05:56:39.3724,41.2902238869895,-124.489594573382,Mn,Social,2021-08-24 05:56:45.709,ADRIFT_001,NA,41.6219923390658
2021-08-24 05:57:54.3625,41.2901895328861,-124.489629909031,Mn,unidentified,2021-08-24 05:58:03.6199,ADRIFT_001,NA,46.4508499247139
2021-08-24 06:01:35.4117,41.2900882668914,-124.48973406834,Mn,Social,2021-08-24 06:01:53.0354,ADRIFT_001,NA,37.7079978199279
2021-08-24 06:02:06.788,41.2900738929319,-124.489748852984,Mn,Social,2021-08-24 06:03:00.1542,ADRIFT_001,NA,35.6875738979512
2021-08-24 06:04:06.0255,41.2900192684227,-124.489805038194,Mn,Social,2021-08-24 06:04:41.372,ADRIFT_001,NA,28.0094747120212
2021-08-24 06:10:54.322,41.2898322215968,-124.489997429215,Mn,Social,2021-08-24 06:11:05.5101,ADRIFT_001,NA,1.71788727550552
2021-08-24 06:12:28.7575,41.2898254206,-124.4899910279,Mn,Social,2021-08-24 06:12:45.1436,ADRIFT_001,NA,1.69941142615167
2021-08-24 06:13:05.287,41.28982834296,-124.48998079964,Bm,B,NA,ADRIFT_001,NA,2.61559998485967
2021-08-24 06:13:16.739,41.28982925912,-124.48997759308,Bm,A,NA,ADRIFT_001,NA,2.90282513866957
2021-08-24 06:14:18.9356,41.289834234848,-124.489960178032,Mn,Social,2021-08-24 06:14:23.3911,ADRIFT_001,NA,1.80743152167959
2021-08-24 06:20:43.6679,41.2905453046484,-124.489813010842,Mn,Social,2021-08-24 06:20:53.3709,ADRIFT_001,NA,79.0497625461281
2021-08-24 06:21:00.1432,41.2905824690185,-124.489806319447,Mn,unidentified,2021-08-24 06:21:22.6185,ADRIFT_001,NA,83.2151037553452
2021-08-24 06:24:02.0935,41.2909929057544,-124.489732420862,Mn,Social,2021-08-24 06:24:09.1727,ADRIFT_001,NA,129.21639491261
2021-08-24 06:25:02.3806,41.291128899158,-124.489707935431,Mn,unidentified,2021-08-24 06:25:21.9845,ADRIFT_001,NA,144.458383323727
2021-08-24 06:25:27.0737,41.2911846009368,-124.489697906401,Mn,unidentified,2021-08-24 06:25:55.7865,ADRIFT_001,NA,150.701376259238
2021-08-24 06:25:58.5093,41.291255512197,-124.489685138923,Mn,Social,2021-08-24 06:26:03.1132,ADRIFT_001,NA,158.649030780924
2021-08-24 06:26:30.43,41.2913275177279,-124.489672174424,Mn,unidentified,2021-08-24 06:27:16.9151,ADRIFT_001,NA,166.719329867963
2021-08-24 06:28:28.6775,41.2915942560511,-124.489624148546,Mn,unidentified,2021-08-24 06:28:36.5982,ADRIFT_001,NA,196.615061221452
2021-08-24 06:29:00.1626,41.2916652789715,-124.489611360964,Mn,Social,2021-08-24 06:29:02.1923,ADRIFT_001,NA,204.575230152612
2021-08-24 06:29:28.8656,41.2917300261342,-124.489599703324,Mn,Social,2021-08-24 06:29:31.7369,ADRIFT_001,NA,211.832019159247
2021-08-24 06:29:51.6873,41.291781506478,-124.489590434357,Mn,Social,2021-08-24 06:29:57.3804,ADRIFT_001,NA,217.601878031916
2021-08-24 06:32:52.4396,41.2921892408101,-124.489517022336,Mn,unidentified,2021-08-24 06:33:35.8554,ADRIFT_001,NA,197.343876857889
2021-08-24 06:34:26.8752,41.2924022651329,-124.489478667592,Mn,unidentified,2021-08-24 06:35:19.1523,ADRIFT_001,NA,173.468352369668
2021-08-24 06:35:21.9643,41.2925265330805,-124.489456293314,Mn,unidentified,2021-08-24 06:35:24.9346,ADRIFT_001,NA,159.54054199593
2021-08-24 06:35:27.2613,41.292538481857,-124.489454141953,Mn,unidentified,2021-08-24 06:35:33.3504,ADRIFT_001,NA,158.201336716267
2021-08-24 06:36:02.5088,41.2926179918596,-124.489439826283,Mn,unidentified,2021-08-24 06:36:04.0929,ADRIFT_001,NA,149.28994606843
